current list of 2016 presidential candidates		31	current list of 2016 presidential candidates	current list of 2016 presidential candidates	1199		3		CandidateList
current presidential nominees		31	current presidential nominees	current presidential nominees	1200		3		CandidateList
date of florida primary election 2016	[election.primary] florida	31	date of florida primary election 2016	date of florida primary election 2016	1201	location.state:florida|||election.primary:primary	3	location.state=E0;election.primary=C0	ElectionSchedule
date of next presidential election	[election.next] [election.when]	31	date of next presidential election	date of next presidential election	1202	election.when:date of|||election.next:next	3		CandidateList
date of next presidential primary election	[election.next] [election.primary] [election.when]	31	date of next presidential primary election	date of next presidential primary election	1203	election.when:date of|||election.next:next|||election.primary:primary	3	election.primary=C0	CandidateList
dates of primary elections 2016	[election.primary]	31	dates of primary elections 2016	dates of primary elections 2016	1204	election.primary:primary	3	election.primary=C0	ElectionSchedule
deadline for presidential candidates 2016	[election.when]	31	deadline for presidential candidates 2016	deadline for presidential candidates 2016	1205	election.when:deadline	3		CandidateList
declared republican canidates	republican	31	declared republican canidates	declared republican canidates	1206	election.party:republican	3	election.party=E0	CandidateList
dem presidential candidates		31	dem presidential candidates	dem presidential candidates	1207		3		CandidateList
demo pres candidates		31	demo pres candidates	demo pres candidates	1208		3		CandidateList
democrat candidates 2016	democratic	31	democrat candidates 2016	democrat candidates 2016	1209	election.party:democratic	3	election.party=E0	CandidateList
democrat nominee 2016	democratic	31	democrat nominee 2016	democrat nominee 2016	1210	election.party:democratic	3	election.party=E0	CandidateList
democrat nominees for president 2016	democratic	31	democrat nominees for president 2016	democrat nominees for president 2016	1211	election.party:democratic	3	election.party=E0	CandidateList
democrat president candidate	democratic	31	democrat president candidate	democrat president candidate	1212	election.party:democratic	3	election.party=E0	CandidateList
democrat president contenders	democratic	31	democrat president contenders	democrat president contenders	1213	election.party:democratic	3	election.party=E0	CandidateList
democrat running for president	democratic	31	democrat running for president	democrat running for president	1214	election.party:democratic	3	election.party=E0	CandidateList
democrat running for president 2016	democratic	31	democrat running for president 2016	democrat running for president 2016	1215	election.party:democratic	3	election.party=E0	CandidateList
democrate presidential candidates 2016	democratic	31	democrate presidential candidates 2016	democrate presidential candidates 2016	1216	election.party:democratic	3	election.party=E0	CandidateList
democratic candidates in 2016	democratic	31	democratic candidates in 2016	democratic candidates in 2016	1217	election.party:democratic	3	election.party=E0	CandidateList
democratic front runners	democratic	31	democratic front runners	democratic front runners	1218	election.party:democratic	3	election.party=E0	CandidateList
democratic front runners 2016	democratic	31	democratic front runners 2016	democratic front runners 2016	1219	election.party:democratic	3	election.party=E0	CandidateList
democratic hopefuls	democratic	31	democratic hopefuls	democratic hopefuls	1220	election.party:democratic	3	election.party=E0	CandidateList
democratic party running for president	democratic	31	democratic party running for president	democratic party running for president	1221	election.party:democratic	3	election.party=E0	CandidateList
democratic people running for president	democratic	31	democratic people running for president	democratic people running for president	1222	election.party:democratic	3	election.party=E0	CandidateList
democratic presidential candidates 2016	democratic	31	democratic presidential candidates 2016	democratic presidential candidates 2016	1223	election.party:democratic	3	election.party=E0	CandidateList
democratic presidential frontrunners	democratic	31	democratic presidential frontrunners	democratic presidential frontrunners	1224	election.party:democratic	3	election.party=E0	CandidateList
democratic primary schedule 2016	[election.primary] democratic	31	democratic primary schedule 2016	democratic primary schedule 2016	1225	election.party:democratic|||election.primary:primary	3	election.party=E0;election.primary=C0	ElectionSchedule
dinald trump twitter	donald trump	31	dinald trump twitter	dinald trump twitter	1226	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateNavigational
dobald trump twitter	donald trump	31	dobald trump twitter	dobald trump twitter	1227	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateNavigational
doland trump	donald trump	31	doland trump	doland trump	1228	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateGeneral
don trump campaign	don trump	31	don trump campaign	don trump campaign	1229	election.candidate.highconf:don trump	3	election.candidate.highconf=E0	CandidateCampain
donadl trump twitter	donald trump	31	donadl trump twitter	donadl trump twitter	1230	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateNavigational
donakd trump	donald trump	31	donakd trump	donakd trump	1231	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateGeneral
donald dtrump	donald trump	31	donald dtrump	donald dtrump	1232	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	Candidate
donald jtrump	donald trump	31	donald jtrump	donald jtrump	1233	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateGeneral
donald teump twitter	donald trump	31	donald teump twitter	donald teump twitter	1234	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateNavigational
donald trump	donald trump	31	donald trump	donald trump	1235	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateGeneral
donald trump background info	[election.infoword] donald trump	31	donald trump background info	donald trump background info	1236	election.candidate.highconf:donald trump|||election.infoword:background info	3	election.candidate.highconf=E0	Candidate
donald trump background information	[election.infoword] donald trump	31	donald trump background information	donald trump background information	1237	election.candidate.highconf:donald trump|||election.infoword:background information	3	election.candidate.highconf=E0	Candidate
donald trump bio	[election.candidatehistory] donald trump	31	donald trump bio	donald trump bio	1238	election.candidate.highconf:donald trump|||election.candidatehistory:bio	3	election.candidate.highconf=E0	CandidateBio
donald trump campaign phone number	[election.campaign] donald trump	31	donald trump campaign phone number	donald trump campaign phone number	1239	election.candidate.highconf:donald trump|||election.campaign:campaign	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
donald trump campaign platform	[election.Campaign.platform] [election.campaign] donald trump	31	donald trump campaign platform	donald trump campaign platform	1240	election.candidate.highconf:donald trump|||election.campaign:campaign|||election.Campaign.platform:platform	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
donald trump campaign speech	[election.campaign] donald trump	31	donald trump campaign speech	donald trump campaign speech	1241	election.candidate.highconf:donald trump|||election.campaign:campaign	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
donald trump democrat	democratic donald trump	31	donald trump democrat	donald trump democrat	1242	election.candidate:donald trump|||election.party:democratic	3	election.party=E0	Candidate
donald trump environmental	donald trump	31	donald trump environmental	donald trump environmental	1243	election.candidate:donald trump	3		Candidate
donald trump is running for president	donald trump	31	donald trump is running for president	donald trump is running for president	1244	election.candidate:donald trump	3		CandidateList
donald trump on gun control	donald trump gun control	31	donald trump on gun control	donald trump on gun control	1245	election.candidate:donald trump|||election.bpiissue:gun control	3		CandidateView
donald trump running for president speech	donald trump	31	donald trump running for president speech	donald trump running for president speech	1246	election.candidate:donald trump	3		CandidateList
donald trump s campaign	donald trump	31	donald trump s campaign	donald trump s campaign	1247	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateCampain
donald trump s campaign schedule	donald trump	31	donald trump s campaign schedule	donald trump s campaign schedule	1248	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	ElectionSchedule
donald trump s life	donald trump	31	donald trump s life	donald trump s life	1249	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	Candidate
donald trump s stance on gun control	donald trump gun control	31	donald trump s stance on gun control	donald trump s stance on gun control	1250	election.candidate:donald trump|||election.bpiissue:gun control	3		CandidateView
donald trump s view on gun control	donald trump gun control	31	donald trump s view on gun control	donald trump s view on gun control	1251	election.candidate:donald trump|||election.bpiissue:gun control	3		CandidateView
donald trump stand on gun control	donald trump gun control	31	donald trump stand on gun control	donald trump stand on gun control	1252	election.candidate:donald trump|||election.bpiissue:gun control	3		CandidateView
donald trump tax reform plan for 2016	donald trump tax reform	31	donald trump tax reform plan for 2016	donald trump tax reform plan for 2016	1253	election.candidate:donald trump|||election.bpiissue:tax reform	3		CandidateView
donald trump tweets	donald trump	31	donald trump tweets	donald trump tweets	1254	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateNavigational
donald trump tweets megyn kelly	donald trump	31	donald trump tweets megyn kelly	donald trump tweets megyn kelly	1255	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateNavigational
donald trump twitter	donald trump	31	donald trump twitter	donald trump twitter	1256	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateNavigational
donald trump twitter feed	donald trump	31	donald trump twitter feed	donald trump twitter feed	1257	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateNavigational
donald trump vs ben carson	ben carson donald trump	31	donald trump vs ben carson	donald trump vs ben carson	1258	election.candidate:donald trump|||election.candidate.highconf:ben carson	3	election.candidate.highconf=E0	CandidateCompare
donald trump wedding	donald trump	31	donald trump wedding	donald trump wedding	1259	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateMarriage
donald trumph	donald trump	31	donald trumph	donald trumph	1260	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateGeneral
donald trumps biography	[election.candidatehistory] donald trump	31	donald trumps biography	donald trumps biography	1261	election.candidate.highconf:donald trump|||election.candidatehistory:biography	3	election.candidate.highconf=E0	CandidateBio
donald trumps history	[election.candidatehistory] donald trump	31	donald trumps history	donald trumps history	1262	election.candidate.highconf:donald trump|||election.candidatehistory:history	3	election.candidate.highconf=E0	Candidate
donald trumps speech to run for president	donald trump	31	donald trumps speech to run for president	donald trumps speech to run for president	1263	election.candidate:donald trump	3		CandidateList
donate to bernie sanders campaign	[election.campaign] bernie sanders	31	donate to bernie sanders campaign	donate to bernie sanders campaign	1264	election.candidate.highconf:bernie sanders|||election.campaign:campaign	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
dr ben carson	ben carson	31	dr ben carson	dr ben carson	1265	election.candidate.highconf:ben carson	3	election.candidate.highconf=E0	CandidateGeneral
dr ben carson campaign	ben carson	31	dr ben carson campaign	dr ben carson campaign	1266	election.candidate.highconf:ben carson	3	election.candidate.highconf=E0	CandidateCampain
dr ben carson childhood story	[election.candidatehistory] ben carson story	31	dr ben carson childhood story	dr ben carson childhood story	1267	election.candidate.highconf:ben carson|||election.candidatehistory:childhood|||StayWords:story	3	StayWords=E0;election.candidate.highconf=E1	Candidate
dr ben carson gun control	ben carson gun control	31	dr ben carson gun control	dr ben carson gun control	1268	election.candidate:ben carson|||election.bpiissue:gun control	3		CandidateView
dr ben carson running for president	ben carson	31	dr ben carson running for president	dr ben carson running for president	1269	election.candidate:ben carson	3		CandidateList
dr carson bio	[election.candidatehistory] ben carson	31	dr carson bio	dr carson bio	1270	election.candidate.highconf:ben carson|||election.candidatehistory:bio	3	election.candidate.highconf=E0	CandidateBio
election 2016		31	election 2016	election 2016	1271		3		ElectionGeneral
election 2016 issues		31	election 2016 issues	election 2016 issues	1272		3		ElectionGeneral
election 2016 presidential candidates		31	election 2016 presidential candidates	election 2016 presidential candidates	1273		3		CandidateList
election day		31	election day	election day	1274		3		ElectionSchedule
election day usa		31	election day usa	election day usa	1275		3		ElectionSchedule
election days for 2016		31	election days for 2016	election days for 2016	1276		3		ElectionSchedule
election of 2016 candidates		31	election of 2016 candidates	election of 2016 candidates	1277		3		CandidateList
election usa		31	election usa	election usa	1278		3		ElectionGeneral
elections 2016 timeline		31	elections 2016 timeline	elections 2016 timeline	1279		3		ElectionSchedule
elections in usa 2016		31	elections in usa 2016	elections in usa 2016	1280		3		ElectionGeneral
everyone running for president in 2016		31	everyone running for president in 2016	everyone running for president in 2016	1281		3		CandidateList
female ceo running for president	female ceo running for president	31	female ceo running for president	female ceo running for president	1282	election.candidate.highconf:female ceo running for president	3	election.candidate.highconf=E0	CandidateList
female republican candidate for president	[election.Gender.Female] republican	31	female republican candidate for president	female republican candidate for president	1283	election.Gender.Female:female|||election.party:republican	3	election.party=E0	CandidateList
female republican running for president	[election.Gender.Female] republican	31	female republican running for president	female republican running for president	1284	election.Gender.Female:female|||election.party:republican	3	election.party=E0	CandidateList
fiona hp	fiona hp	31	fiona hp	fiona hp	1285	election.candidate.highconf:fiona hp	3	election.candidate.highconf=E0	CandidateGeneral
fiorina carly	carly fiorina	31	fiorina carly	fiorina carly	1286	election.candidate.highconf:carly fiorina	3	election.candidate.highconf=E0	CandidateGeneral
fiorina hewlett packard	fiorina hewlett packard	31	fiorina hewlett packard	fiorina hewlett packard	1287	election.candidate.highconf:fiorina hewlett packard	3	election.candidate.highconf=E0	CandidateGeneral
follow trump on twitter	donald trump	31	follow trump on twitter	follow trump on twitter	1288	election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateNavigational
front running republicans for 2016	republican	31	front running republicans for 2016	front running republicans for 2016	1289	election.party:republican	3	election.party=E0	CandidateList
future presidential election dates		31	future presidential election dates	future presidential election dates	1290		3		ElectionGeneral
gallup us presidential election center		31	gallup us presidential election center	gallup us presidential election center	1291		3		ElectionGeneral
georgia elections	georgia	31	georgia elections	georgia elections	1292	location.state:georgia	3	location.state=E0	ElectionGeneral
gilmore presidential candidate	gilmore	31	gilmore presidential candidate	gilmore presidential candidate	1293	election.candidate:gilmore	3		CandidateList
gop 2016 candidates	republican	31	gop 2016 candidates	gop 2016 candidates	1294	election.party:republican	3	election.party=E0	CandidateList
gop candidate comparison	republican	31	gop candidate comparison	gop candidate comparison	1295	election.party:republican	3	election.party=E0	CandidateCompare
gop candidates for 2016 president	republican	31	gop candidates for 2016 president	gop candidates for 2016 president	1296	election.party:republican	3	election.party=E0	CandidateList
gop candidates for president	republican	31	gop candidates for president	gop candidates for president	1297	election.party:republican	3	election.party=E0	CandidateList
gop declared candidates	republican	31	gop declared candidates	gop declared candidates	1298	election.party:republican	3	election.party=E0	CandidateList
gop nominee 2016	republican	31	gop nominee 2016	gop nominee 2016	1299	election.party:republican	3	election.party=E0	CandidateList
gop potential presidential candidates	republican	31	gop potential presidential candidates	gop potential presidential candidates	1300	election.party:republican	3	election.party=E0	CandidateList
gop primary 2016 schedule	[election.primary] republican	31	gop primary 2016 schedule	gop primary 2016 schedule	1301	election.party:republican|||election.primary:primary 2016	3	election.party=E0;election.primary=C0	ElectionSchedule
gop running for president	republican	31	gop running for president	gop running for president	1302	election.party:republican	3	election.party=E0	CandidateList
gop top runners	republican top	31	gop top runners	gop top runners	1303	election.party:republican|||StayWords:top	3	StayWords=E0;election.party=E1	CandidateList
graham president	graham	31	graham president	graham president	1304	election.candidate:graham	3		ElectionGeneral
green party presidential candidate		31	green party presidential candidate	green party presidential candidate	1305		3		CandidateList
green party usa presidential candidates	[election.national]	31	green party usa presidential candidates	green party usa presidential candidates	1306	election.national:usa	3	election.national=E0	CandidateList
hilarry clinton	hillary clinton	31	hilarry clinton	hilarry clinton	1307	election.candidate.highconf:hillary clinton	3	election.candidate.highconf=E0	CandidateGeneral
hilary clinton s campaign	hilary clinton	31	hilary clinton s campaign	hilary clinton s campaign	1308	election.candidate.highconf:hilary clinton	3	election.candidate.highconf=E0	CandidateCampain
hilary clonton	hillary clinton	31	hilary clonton	hilary clonton	1309	election.candidate.highconf:hillary clinton	3	election.candidate.highconf=E0	CandidateGeneral
hilary president	hillary clinton	31	hilary president	hilary president	1310	election.candidate:hillary clinton	3		CandidateGeneral
hiliary clinton twitter	hillary clinton	31	hiliary clinton twitter	hiliary clinton twitter	1311	election.candidate.highconf:hillary clinton	3	election.candidate.highconf=E0	CandidateNavigational
hillary campaign logo	[election.campaign] hillary clinton	31	hillary campaign logo	hillary campaign logo	1312	election.candidate.highconf:hillary clinton|||election.campaign:campaign	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
hillary clintom	hillary clinton	31	hillary clintom	hillary clintom	1313	election.candidate.highconf:hillary clinton	3	election.candidate.highconf=E0	CandidateGeneral
hillary clinton 2016 campaign team	[election.Campaign.Team] [election.campaign] hillary clinton	31	hillary clinton 2016 campaign team	hillary clinton 2016 campaign team	1314	election.candidate.highconf:hillary clinton|||election.campaign:campaign|||election.Campaign.Team:team	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
hillary clinton 2016 election		31	hillary clinton 2016 election	hillary clinton 2016 election	1315		3		Candidate
hillary clinton biography	[election.candidatehistory] hillary clinton	31	hillary clinton biography	hillary clinton biography	1316	election.candidate.highconf:hillary clinton|||election.candidatehistory:biography	3	election.candidate.highconf=E0	CandidateBio
hillary clinton campaign 2016 website	[election.campaign] [election.Site] hillary clinton	31	hillary clinton campaign 2016 website	hillary clinton campaign 2016 website	1317	election.candidate.highconf:hillary clinton|||election.campaign:campaign|||election.Site:website	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
hillary clinton campaign jobs	[election.campaign] hillary clinton	31	hillary clinton campaign jobs	hillary clinton campaign jobs	1318	election.candidate.highconf:hillary clinton|||election.campaign:campaign	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
hillary clinton campaign stops	[election.campaign] hillary clinton	31	hillary clinton campaign stops	hillary clinton campaign stops	1319	election.candidate.highconf:hillary clinton|||election.campaign:campaign	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
hillary clinton for president 2016 california	california hillary clinton	31	hillary clinton for president 2016 california	hillary clinton for president 2016 california	1320	election.candidate:hillary clinton|||location.state:california	3	location.state=E0	CandidateList
hillary clinton gun control	gun control hillary clinton	31	hillary clinton gun control	hillary clinton gun control	1321	election.candidate:hillary clinton|||election.bpiissue:gun control	3		CandidateView
hillary clinton gun control plan	gun control hillary clinton	31	hillary clinton gun control plan	hillary clinton gun control plan	1322	election.candidate:hillary clinton|||election.bpiissue:gun control	3		CandidateView
hillary clinton life	hillary clinton life	31	hillary clinton life	hillary clinton life	1323	election.candidate.highconf:hillary clinton|||StayWords:life	3	StayWords=E0;election.candidate.highconf=E1	Candidate
hillary clinton on health care	health care hillary clinton	31	hillary clinton on health care	hillary clinton on health care	1324	election.candidate:hillary clinton|||election.bpiissue:on health care	3		CandidateView
hillary clinton on immigration	hillary clinton immigration	31	hillary clinton on immigration	hillary clinton on immigration	1325	election.candidate:hillary clinton|||election.bpiissue:on immigration	3		CandidateView
hillary clinton opinion on immigration	hillary clinton immigration	31	hillary clinton opinion on immigration	hillary clinton opinion on immigration	1326	election.candidate:hillary clinton|||election.bpiissue:on immigration	3		CandidateView
hillary clinton presidential candidate 2016	hillary clinton	31	hillary clinton presidential candidate 2016	hillary clinton presidential candidate 2016	1327	election.candidate:hillary clinton	3		CandidateList
hillary clinton republican	hillary clinton republican	31	hillary clinton republican	hillary clinton republican	1328	election.candidate:hillary clinton|||election.party:republican	3	election.party=E0	CandidateGeneral
hillary clinton running for president 2016	hillary clinton	31	hillary clinton running for president 2016	hillary clinton running for president 2016	1329	election.candidate:hillary clinton	3		CandidateList
hillary clinton twitter	hillary clinton	31	hillary clinton twitter	hillary clinton twitter	1330	election.candidate.highconf:hillary clinton	3	election.candidate.highconf=E0	CandidateNavigational
hillary clinton when she was young	hillary clinton	31	hillary clinton when she was young	hillary clinton when she was young	1331	election.candidate.highconf:hillary clinton	3	election.candidate.highconf=E0	ElectionSchedule
hillary clinton young republican	[election.candidatehistory] hillary clinton republican	31	hillary clinton young republican	hillary clinton young republican	1332	election.candidate:hillary clinton|||election.candidatehistory:young|||election.party:republican	3	election.party=E0	Candidate
hillary clintons	hillary clinton	31	hillary clintons	hillary clintons	1333	election.candidate.highconf:hillary clinton	3	election.candidate.highconf=E0	CandidateGeneral
hillary clnton	hillary clinton	31	hillary clnton	hillary clnton	1334	election.candidate.highconf:hillary clinton	3	election.candidate.highconf=E0	CandidateGeneral
hillary rodham	hillary clinton	31	hillary rodham	hillary rodham	1335	election.candidate.highconf:hillary clinton	3	election.candidate.highconf=E0	CandidateGeneral
hillary rodham clinton young	hillary clinton	31	hillary rodham clinton young	hillary rodham clinton young	1336	election.candidate.highconf:hillary clinton	3	election.candidate.highconf=E0	CandidateGeneral
hillary rodman clinton	hillary clinton	31	hillary rodman clinton	hillary rodman clinton	1337	election.candidate.highconf:hillary clinton	3	election.candidate.highconf=E0	CandidateGeneral
hillery clinton bio	[election.candidatehistory] hillary clinton	31	hillery clinton bio	hillery clinton bio	1338	election.candidate.highconf:hillary clinton|||election.candidatehistory:bio	3	election.candidate.highconf=E0	CandidateBio
hillery clinton twitter	hillary clinton	31	hillery clinton twitter	hillery clinton twitter	1339	election.candidate.highconf:hillary clinton	3	election.candidate.highconf=E0	CandidateNavigational
hispanic presidential candidates		31	hispanic presidential candidates	hispanic presidential candidates	1340		3		CandidateList
hispanic republican presidential candidate	republican	31	hispanic republican presidential candidate	hispanic republican presidential candidate	1341	election.party:republican	3	election.party=E0	CandidateList
how many are running for president	[election.howmany]	31	how many are running for president	how many are running for president	1342	election.howmany:how many	3		CandidateList
how many democrats are running for president in 2016	[election.howmany] democratic	31	how many democrats are running for president in 2016	how many democrats are running for president in 2016	1343	election.howmany:how many|||election.party:democratic	3	election.party=E0	CandidateList
how many gop candidates are there 2016	[election.howmany] republican	31	how many gop candidates are there 2016	how many gop candidates are there 2016	1344	election.howmany:how many|||election.party:republican	3	election.party=E0	CandidateList
how many republican candidates are running for president	[election.howmany] republican	31	how many republican candidates are running for president	how many republican candidates are running for president	1345	election.howmany:how many|||election.party:republican	3	election.party=E0	CandidateList
how many republican candidates are there for 2016	[election.howmany] republican	31	how many republican candidates are there for 2016	how many republican candidates are there for 2016	1346	election.howmany:how many|||election.party:republican	3	election.party=E0	CandidateList
how many republican candidates are there for president	[election.howmany] republican	31	how many republican candidates are there for president	how many republican candidates are there for president	1347	election.howmany:how many|||election.party:republican	3	election.party=E0	CandidateList
how many republican presidential candidates are there now	[election.howmany] republican	31	how many republican presidential candidates are there now	how many republican presidential candidates are there now	1348	election.howmany:how many|||election.party:republican	3	election.party=E0	CandidateList
how many republicans running for president	[election.howmany] republican	31	how many republicans running for president	how many republicans running for president	1349	election.howmany:how many|||election.party:republican	3	election.party=E0	CandidateList
how many times trump married	[election.howmany] donald trump	31	how many times trump married	how many times trump married	1350	election.howmany:how many|||election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateMarriage
how many times was donald trump married	[election.howmany] donald trump	31	how many times was donald trump married	how many times was donald trump married	1351	election.howmany:how many|||election.candidate.highconf:donald trump	3	election.candidate.highconf=E0	CandidateMarriage
how the presidential election process works		31	how the presidential election process works	how the presidential election process works	1352		3		ElectionGeneral
how to contact ben carson campaign	[election.campaign] ben carson	31	how to contact ben carson campaign	how to contact ben carson campaign	1353	election.candidate.highconf:ben carson|||election.campaign:campaign	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
how to vote for president	[election.voting]	31	how to vote for president	how to vote for president	1354	election.voting:vote	3	election.voting=I0	CandidateList
hucabee for president	huckabee	31	hucabee for president	hucabee for president	1355	election.candidate:huckabee	3		CandidateList
huckabee biography	[election.candidatehistory] huckabee	31	huckabee biography	huckabee biography	1356	election.candidate.highconf:huckabee|||election.candidatehistory:biography	3	election.candidate.highconf=E0	CandidateBio
info on bernie sanders	[election.infoword] bernie sanders	31	info on bernie sanders	info on bernie sanders	1357	election.infoword:info|||election.candidate.highconf:bernie sanders	3	election.candidate.highconf=E0	Candidate
info on hillary clinton	[election.infoword] hillary clinton	31	info on hillary clinton	info on hillary clinton	1358	election.infoword:info|||election.candidate.highconf:hillary clinton	3	election.candidate.highconf=E0	Candidate
information on marco rubio	[election.infoword] marco rubio	31	information on marco rubio	information on marco rubio	1359	election.infoword:information|||election.candidate.highconf:marco rubio	3	election.candidate.highconf=E0	Candidate
is ben carson married		31	is ben carson married	is ben carson married	1360		3		CandidateMarriage
is chris christie running for president	chris christie	31	is chris christie running for president	is chris christie running for president	1361	election.candidate:chris christie	3		CandidateList
is donald trump running for president	donald trump	31	is donald trump running for president	is donald trump running for president	1362	election.candidate:donald trump	3		CandidateList
is huckabee running for president in 2016	huckabee	31	is huckabee running for president in 2016	is huckabee running for president in 2016	1363	election.candidate:huckabee	3		CandidateList
is marco rubio republican	marco rubio republican	31	is marco rubio republican	is marco rubio republican	1364	election.candidate:marco rubio|||election.party:republican	3	election.party=E0	Candidate
is marco rubio running for president	marco rubio	31	is marco rubio running for president	is marco rubio running for president	1365	election.candidate:marco rubio	3		CandidateList
is ted cruz on obama care	ted cruz	31	is ted cruz on obama care	is ted cruz on obama care	1366	election.candidate:ted cruz	3		Candidate
issues in 2016 election		31	issues in 2016 election	issues in 2016 election	1367		3		ElectionGeneral
issues in the 2016 election		31	issues in the 2016 election	issues in the 2016 election	1368		3		ElectionGeneral
jeb bush	jeb bush	31	jeb bush	jeb bush	1369	election.candidate.highconf:jeb bush	3	election.candidate.highconf=E0	CandidateGeneral
jeb bush abortion	abortion jeb bush	31	jeb bush abortion	jeb bush abortion	1370	election.candidate:jeb bush|||election.bpiissue:on abortion	3		CandidateView
jeb bush and gun control	gun control jeb bush	31	jeb bush and gun control	jeb bush and gun control	1371	election.candidate:jeb bush|||election.bpiissue:gun control	3		CandidateView
jeb bush campaign staff	[election.Campaign.Team] [election.campaign] jeb bush	31	jeb bush campaign staff	jeb bush campaign staff	1372	election.candidate.highconf:jeb bush|||election.campaign:campaign|||election.Campaign.Team:staff	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
jeb bush campaign website	[election.campaign] [election.Site] jeb bush	31	jeb bush campaign website	jeb bush campaign website	1373	election.candidate.highconf:jeb bush|||election.campaign:campaign|||election.Site:website	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
jeb bush employment history	[election.candidatehistory] jeb bush	31	jeb bush employment history	jeb bush employment history	1374	election.candidate.highconf:jeb bush|||election.candidatehistory:employment history	3	election.candidate.highconf=E0	Candidate
jeb bush gun control	gun control jeb bush	31	jeb bush gun control	jeb bush gun control	1375	election.candidate:jeb bush|||election.bpiissue:gun control	3		CandidateView
jeb bush immigration plan	immigration jeb bush	31	jeb bush immigration plan	jeb bush immigration plan	1376	election.candidate:jeb bush|||election.bpiissue:on immigration	3		CandidateView
jeb bush immigration policy	immigration jeb bush	31	jeb bush immigration policy	jeb bush immigration policy	1377	election.candidate:jeb bush|||election.bpiissue:on immigration	3		CandidateView
jeb bush on obama care	jeb bush	31	jeb bush on obama care	jeb bush on obama care	1378	election.candidate:jeb bush	3		Candidate
jeb bush on twitter	jeb bush	31	jeb bush on twitter	jeb bush on twitter	1379	election.candidate.highconf:jeb bush	3	election.candidate.highconf=E0	CandidateNavigational
jeb bush stance on abortion	abortion jeb bush	31	jeb bush stance on abortion	jeb bush stance on abortion	1380	election.candidate:jeb bush|||election.bpiissue:on abortion	3		CandidateView
jeb bush stand on gun control	gun control jeb bush	31	jeb bush stand on gun control	jeb bush stand on gun control	1381	election.candidate:jeb bush|||election.bpiissue:gun control	3		CandidateView
jebb bush	jeb bush	31	jebb bush	jebb bush	1382	election.candidate.highconf:jeb bush	3	election.candidate.highconf=E0	CandidateGeneral
jed bush candidate for president	jeb bush	31	jed bush candidate for president	jed bush candidate for president	1383	election.candidate:jeb bush	3		CandidateList
jen bush twitter	jeb bush	31	jen bush twitter	jen bush twitter	1384	election.candidate.highconf:jeb bush	3	election.candidate.highconf=E0	CandidateNavigational
jobs with hillary clinton campaign	[election.campaign] hillary clinton	31	jobs with hillary clinton campaign	jobs with hillary clinton campaign	1385	election.candidate.highconf:hillary clinton|||election.campaign:campaign	3	election.candidate.highconf=E0;election.campaign=C0	CandidateCampain
john kasich	john kasich	31	john kasich	john kasich	1386	election.candidate.highconf:john kasich	3	election.candidate.highconf=E0	CandidateGeneral
john kasich background	[election.infoword] john kasich	31	john kasich background	john kasich background	1387	election.candidate.highconf:john kasich|||election.infoword:background	3	election.candidate.highconf=E0	Candidate
john kasich s	john kasich	31	john kasich s	john kasich s	1388	election.candidate.highconf:john kasich	3	election.candidate.highconf=E0	CandidateGeneral
johnkasich	john kasich	31	johnkasich	johnkasich	1389	election.candidate.highconf:john kasich	3	election.candidate.highconf=E0	CandidateGeneral
kasich	john kasich	31	kasich	kasich	1390	election.candidate.highconf:john kasich	3	election.candidate.highconf=E0	CandidateGeneral
