hillary rodham clinton young	hillary rodham clinton young	[election.candidate.highconf] [election.candidatehistory]	candidate.timeline	[election.candidate.highconf]|||[election.candidatehistory]	hillary rodham clinton|||young
hillary rodman clinton	hillary rodman clinton	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	hillary rodham clinton
hillery clinton bio	hillery clinton bio	[election.candidate.highconf] [election.candidatehistory]	candidate.timeline	[election.candidate.highconf]|||[election.candidatehistory]	hillary clinton|||bio
hillery clinton twitter	hillery clinton twitter	[election.candidate.highconf] [election.twitter]	candidate.socialgraph	[election.candidate.highconf]|||[election.twitter]	hillary clinton|||twitter
hispanic presidential candidates	hispanic presidential candidates	[hispanic] [election.presidential] [election.candidateword]	homepage	[hispanic]|||[election.presidential]|||[election.candidateword]	hispanic|||presidential|||candidates
hispanic republican presidential candidate	hispanic republican presidential candidate	[hispanic] [election.party] [election.presidential] [election.candidateword]	homepage	[hispanic]|||[election.party]|||[election.presidential]|||[election.candidateword]	hispanic|||republican|||presidential|||candidate
how many are running for president	how many are running for president	[election.howmany] [are] [election.race] [for] [election.presidential]	homepage	[election.howmany]|||[are]|||[election.race]|||[for]|||[election.presidential]	how many|||are|||running|||for|||president
how many democrats are running for president in 2016	how many democrats are running for president in 2016	[election.howmany] [election.party] [election.race] [for] [election.presidential] [in] [election.date]	homepage	[election.howmany]|||[election.party]|||[election.race]|||[for]|||[election.presidential]|||[in]|||[election.date]	how many|||democrats|||running|||for|||president|||in|||2016
how many gop candidates are there 2016	how many gop candidates are there 2016	[election.howmany] [election.party] [election.candidateword] [are] [there] [election.date]	homepage	[election.howmany]|||[election.party]|||[election.candidateword]|||[are]|||[there]|||[election.date]	how many|||gop|||candidates|||are|||there|||2016
how many republican candidates are running for president	how many republican candidates are running for president	[election.howmany] [election.party] [election.candidateword] [are] [election.race] [for] [election.presidential]	homepage	[election.howmany]|||[election.party]|||[election.candidateword]|||[are]|||[election.race]|||[for]|||[election.presidential]	how many|||republican|||candidates|||are|||running|||for|||president
how many republican candidates are there for 2016	how many republican candidates are there for 2016	[election.howmany] [election.party] [election.candidateword] [are] [there] [for] [election.date]	homepage	[election.howmany]|||[election.party]|||[election.candidateword]|||[are]|||[there]|||[for]|||[election.date]	how many|||republican|||candidates|||are|||there|||for|||2016
how many republican candidates are there for president	how many republican candidates are there for president	[election.howmany] [election.party] [election.candidateword] [are] [there] [for] [election.presidential]	homepage	[election.howmany]|||[election.party]|||[election.candidateword]|||[are]|||[there]|||[for]|||[election.presidential]	how many|||republican|||candidates|||are|||there|||for|||president
how many republican presidential candidates are there now	how many republican presidential candidates are there now	[election.howmany] [election.party] [election.presidential] [election.candidateword] [are] [there] [election.latest]	homepage	[election.howmany]|||[election.party]|||[election.presidential]|||[election.candidateword]|||[are]|||[there]|||[election.latest]	how many|||republican|||presidential|||candidates|||are|||there|||now
how many republicans running for president	how many republicans running for president	[election.howmany] [election.party] [election.race] [for] [election.presidential]	homepage	[election.howmany]|||[election.party]|||[election.race]|||[for]|||[election.presidential]	how many|||republicans|||running|||for|||president
how many times trump married	how many times trump married	[election.howmany] [times] [election.candidate.highconf] [election.candidatehistory]	candidate.timeline	[election.howmany]|||[times]|||[election.candidate.highconf]|||[election.candidatehistory]	how many|||times|||trump|||married
how many times was donald trump married	how many times was donald trump married	[election.howmany] [times] [was] [election.candidate.highconf] [election.candidatehistory]	candidate.timeline	[election.howmany]|||[times]|||[was]|||[election.candidate.highconf]|||[election.candidatehistory]	how many|||times|||was|||donald trump|||married
how the presidential election process works	how the presidential election process works	[how] [the] [election.presidential] [election.election] [process] [works]	homepage	[how]|||[the]|||[election.presidential]|||[election.election]|||[process]|||[works]	how|||the|||presidential|||election|||process|||works
how to contact ben carson campaign	how to contact ben carson campaign	[how] [to] [contact] [election.candidate.highconf] [election.campaign]	candidate.infopage	[how]|||[to]|||[contact]|||[election.candidate.highconf]|||[election.campaign]	how|||to|||contact|||ben carson|||campaign
how to vote for president	how to vote for president	[how] [to] [election.voting] [for] [election.presidential]	homepage	[how]|||[to]|||[election.voting]|||[for]|||[election.presidential]	how|||to|||vote|||for|||president
hucabee for president	hucabee for president	[election.candidate] [for] [election.presidential]	primary.multipleprimaries	[election.candidate]|||[for]|||[election.presidential]	huckabee|||for|||president
huckabee biography	huckabee biography	[election.candidate.highconf] [election.candidatehistory]	candidate.timeline	[election.candidate.highconf]|||[election.candidatehistory]	huckabee|||biography
info on bernie sanders	info on bernie sanders	[election.infoword] [on] [election.candidate.highconf]	candidate.infopage	[election.infoword]|||[on]|||[election.candidate.highconf]	info|||on|||bernie sanders
info on hillary clinton	info on hillary clinton	[election.infoword] [on] [election.candidate.highconf]	candidate.infopage	[election.infoword]|||[on]|||[election.candidate.highconf]	info|||on|||hillary clinton
information on marco rubio	information on marco rubio	[election.infoword] [on] [election.candidate.highconf]	candidate.infopage	[election.infoword]|||[on]|||[election.candidate.highconf]	information|||on|||marco rubio
is ben carson married	is ben carson married	[people.person] [marry]	people.person	[people.person]|||[marry]	ben carson|||married
is chris christie running for president	is chris christie running for president	[election.candidate] [election.race] [for] [election.presidential]	primary.multipleprimaries	[election.candidate]|||[election.race]|||[for]|||[election.presidential]	chris christie|||running|||for|||president
is donald trump running for president	is donald trump running for president	[election.candidate] [election.race] [for] [election.presidential]	primary.multipleprimaries	[election.candidate]|||[election.race]|||[for]|||[election.presidential]	donald trump|||running|||for|||president
is huckabee running for president in 2016	is huckabee running for president in 2016	[election.candidate] [election.race] [for] [election.presidential] [in] [election.date]	primary.multipleprimaries	[election.candidate]|||[election.race]|||[for]|||[election.presidential]|||[in]|||[election.date]	huckabee|||running|||for|||president|||in|||2016
is marco rubio republican	is marco rubio republican	[election.candidate] [election.party]	primary.multipleprimaries	[election.candidate]|||[election.party]	marco rubio|||republican
is marco rubio running for president	is marco rubio running for president	[election.candidate] [election.race] [for] [election.presidential]	primary.multipleprimaries	[election.candidate]|||[election.race]|||[for]|||[election.presidential]	marco rubio|||running|||for|||president
is ted cruz on obama care	is ted cruz on obama care	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	ted cruz|||on obamacare
issues in 2016 election	issues in 2016 election	[election.issueword] [in] [election.date] [election.election]	bpihome	[election.issueword]|||[in]|||[election.date]|||[election.election]	issues|||in|||2016|||election
issues in the 2016 election	issues in the 2016 election	[election.issueword] [in] [the] [election.date] [election.election]	bpihome	[election.issueword]|||[in]|||[the]|||[election.date]|||[election.election]	issues|||in|||the|||2016|||election
jeb bush	jeb bush	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	jeb bush
jeb bush abortion	jeb bush abortion	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	jeb bush|||abortion
jeb bush and gun control	jeb bush and gun control	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	jeb bush|||on gun control
jeb bush campaign staff	jeb bush campaign staff	[election.candidate.highconf] [election.campaign] [staff]	candidate.infopage	[election.candidate.highconf]|||[election.campaign]|||[staff]	jeb bush|||campaign|||staff
jeb bush campaign website	jeb bush campaign website	[election.candidate.highconf] [election.campaign] [website]	candidate.infopage	[election.candidate.highconf]|||[election.campaign]|||[website]	jeb bush|||campaign|||website
jeb bush employment history	jeb bush employment history	[election.candidate.highconf] [election.candidatehistory]	candidate.timeline	[election.candidate.highconf]|||[election.candidatehistory]	jeb bush|||employment history
jeb bush gun control	jeb bush gun control	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	jeb bush|||gun control
jeb bush immigration plan	jeb bush immigration plan	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	jeb bush|||immigration plan
jeb bush immigration policy	jeb bush immigration policy	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	jeb bush|||immigration policy
jeb bush on obama care	jeb bush on obama care	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	jeb bush|||on obamacare
jeb bush on twitter	jeb bush on twitter	[election.candidate.highconf] [on] [election.twitter]	candidate.socialgraph	[election.candidate.highconf]|||[on]|||[election.twitter]	jeb bush|||on|||twitter
jeb bush stance on abortion	jeb bush stance on abortion	[election.candidate] [election.views] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.views]|||[election.bpiissue]	jeb bush|||stance on|||abortion
jeb bush stand on gun control	jeb bush stand on gun control	[election.candidate] [election.views] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.views]|||[election.bpiissue]	jeb bush|||stand on|||gun control
jebb bush	jebb bush	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	jeb bush
jed bush candidate for president	jed bush candidate for president	[election.candidate] [election.candidateword] [for] [election.presidential]	primary.multipleprimaries	[election.candidate]|||[election.candidateword]|||[for]|||[election.presidential]	jeb bush|||candidate|||for|||president
jen bush twitter	jen bush twitter	[election.candidate.highconf] [election.twitter]	candidate.socialgraph	[election.candidate.highconf]|||[election.twitter]	jeb bush|||twitter
jobs with hillary clinton campaign	jobs with hillary clinton campaign	[jobs] [with] [election.candidate.highconf] [election.campaign]	candidate.infopage	[jobs]|||[with]|||[election.candidate.highconf]|||[election.campaign]	jobs|||with|||hillary clinton|||campaign
john kasich	john kasich	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	john kasich
john kasich background	john kasich background	[election.candidate.highconf] [election.infoword]	candidate.infopage	[election.candidate.highconf]|||[election.infoword]	john kasich|||background
john kasich s	john kasich s	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	john kasich s
johnkasich	johnkasich	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	john kasich
kasich	kasich	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	kasich
kasich president	kasich president	[election.candidate] [election.presidential]	primary.multipleprimaries	[election.candidate]|||[election.presidential]	kasich|||president
key issues for 2016 election	key issues for 2016 election	[key] [election.issueword] [for] [election.date] [election.election]	bpihome	[key]|||[election.issueword]|||[for]|||[election.date]|||[election.election]	key|||issues|||for|||2016|||election
latest republican presidential candidates	latest republican presidential candidates	[election.latest] [election.party] [election.presidential] [election.candidateword]	homepage	[election.latest]|||[election.party]|||[election.presidential]|||[election.candidateword]	latest|||republican|||presidential|||candidates
leaders in presidential race	leaders in presidential race	[leaders] [in] [election.presidential] [election.race]	homepage	[leaders]|||[in]|||[election.presidential]|||[election.race]	leaders|||in|||presidential|||race
leaders in the presidential race	leaders in the presidential race	[leaders] [in] [the] [election.presidential] [election.race]	homepage	[leaders]|||[in]|||[the]|||[election.presidential]|||[election.race]	leaders|||in|||the|||presidential|||race
leading 2016 presidential candidates	leading 2016 presidential candidates	[election.winlose] [election.date] [election.presidential] [election.candidateword]	candidate.multipleprimaries	[election.winlose]|||[election.date]|||[election.presidential]|||[election.candidateword]	leading|||2016|||presidential|||candidates
leading candidates for president 2016	leading candidates for president 2016	[election.winlose] [election.candidateword] [for] [election.presidential] [election.date]	candidate.multipleprimaries	[election.winlose]|||[election.candidateword]|||[for]|||[election.presidential]|||[election.date]	leading|||candidates|||for|||president|||2016
leading presidential candidates	leading presidential candidates	[election.winlose] [election.presidential] [election.candidateword]	candidate.multipleprimaries	[election.winlose]|||[election.presidential]|||[election.candidateword]	leading|||presidential|||candidates
life history of donald trump	life history of donald trump	[life] [election.candidatehistory] [of] [election.candidate.highconf]	candidate.timeline	[life]|||[election.candidatehistory]|||[of]|||[election.candidate.highconf]	life|||history|||of|||donald trump
likely 2016 candidates	likely 2016 candidates	[likely] [election.date] [election.candidateword]	homepage	[likely]|||[election.date]|||[election.candidateword]	likely|||2016|||candidates
lindsey graham history	lindsey graham history	[election.candidate.highconf] [election.candidatehistory]	candidate.timeline	[election.candidate.highconf]|||[election.candidatehistory]	lindsey graham|||history
list of 2016 democrat candidates	list of 2016 democrat candidates	[election.date] [election.party] [election.candidateword]	homepage	[election.date]|||[election.party]|||[election.candidateword]	2016|||democratic|||candidates
list of 2016 democratic candidates	list of 2016 democratic candidates	[election.date] [election.party] [election.candidateword]	homepage	[election.date]|||[election.party]|||[election.candidateword]	2016|||democratic|||candidates
list of 2016 republican presidential candidates	list of 2016 republican presidential candidates	[election.date] [election.party] [election.presidential] [election.candidateword]	homepage	[election.date]|||[election.party]|||[election.presidential]|||[election.candidateword]	2016|||republican|||presidential|||candidates
list of current republican presidential candidates	list of current republican presidential candidates	[list] [of] [election.latest] [election.party] [election.presidential] [election.candidateword]	homepage	[list]|||[of]|||[election.latest]|||[election.party]|||[election.presidential]|||[election.candidateword]	list|||of|||current|||republican|||presidential|||candidates
list of people running for president	list of people running for president	[people] [election.race] [for] [election.presidential]	homepage	[people]|||[election.race]|||[for]|||[election.presidential]	people|||running|||for|||president
list of republican presidential candidate	list of republican presidential candidate	[election.party] [election.presidential] [election.candidateword]	homepage	[election.party]|||[election.presidential]|||[election.candidateword]	republican|||presidential|||candidate
list of us presidential candidates	list of us presidential candidates	[election.national] [election.presidential] [election.candidateword]	homepage	[election.national]|||[election.presidential]|||[election.candidateword]	us|||presidential|||candidates
list of websites of the presidential candidates	list of websites of the presidential candidates	[list] [of] [websites] [of] [the] [election.presidential] [election.candidateword]	homepage	[list]|||[of]|||[websites]|||[of]|||[the]|||[election.presidential]|||[election.candidateword]	list|||of|||websites|||of|||the|||presidential|||candidates
list of who s running for president in 2016	list of who s running for president in 2016	[election.who] [election.race] [for] [election.presidential] [in] [election.date]	homepage	[election.who]|||[election.race]|||[for]|||[election.presidential]|||[in]|||[election.date]	who|||running|||for|||president|||in|||2016
louisiana election	louisiana election	[location.state] [election.election]	homepage	[location.state]|||[election.election]	louisiana|||election
louisiana primary date	louisiana primary date	[location.state] [election.primary] [election.dateword]	primary.multipleprimaries	[location.state]|||[election.primary]|||[election.dateword]	louisiana|||primary|||date
ma elections	ma elections	[location.state] [election.election]	homepage	[location.state]|||[election.election]	ma|||elections
major presidential candidates	major presidential candidates	[major] [election.presidential] [election.candidateword]	homepage	[major]|||[election.presidential]|||[election.candidateword]	major|||presidential|||candidates
marco rubio	marco rubio	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	marco rubio
marco rubio campaign headquarters	marco rubio campaign headquarters	[election.candidate.highconf] [election.campaign] [headquarters]	candidate.infopage	[election.candidate.highconf]|||[election.campaign]|||[headquarters]	marco rubio|||campaign|||headquarters
marco rubio illegal immigration	marco rubio illegal immigration	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	marco rubio|||illegal immigration
marco rubio on environment	marco rubio on environment	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	marco rubio|||on environment
marco rubio on illegal immigration	marco rubio on illegal immigration	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	marco rubio|||on illegal immigration
marco rubio on immigration reform	marco rubio on immigration reform	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	marco rubio|||on immigration reform
marco rubo	marco rubo	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	marco rubio
marco runio	marco runio	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	marco rubio
maryland election day	maryland election day	[location.state] [election.election]	homepage	[location.state]|||[election.election]	maryland|||election day
massachusetts primary election	massachusetts primary election	[location.state] [election.primary] [election.election]	primary.multipleprimaries	[location.state]|||[election.primary]|||[election.election]	massachusetts|||primary|||election
massachusetts primary elections	massachusetts primary elections	[location.state] [election.primary] [election.election]	primary.multipleprimaries	[location.state]|||[election.primary]|||[election.election]	massachusetts|||primary|||elections
md election	md election	[location.state] [election.election]	homepage	[location.state]|||[election.election]	md|||election
michigan state election	michigan state election	[location.state] [election.election]	homepage	[location.state]|||[election.election]	michigan state|||election
mike huckabee political views	mike huckabee political views	[election.candidate.highconf] [election.views]	candidate.bpi	[election.candidate.highconf]|||[election.views]	mike huckabee|||political views
mike huckabee tax plan	mike huckabee tax plan	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	mike huckabee|||tax plan
missouri election	missouri election	[location.state] [election.election]	homepage	[location.state]|||[election.election]	missouri|||election
most likely gop candidate for 2016	most likely gop candidate for 2016	[most] [likely] [election.party] [election.candidateword] [for] [election.date]	homepage	[most]|||[likely]|||[election.party]|||[election.candidateword]|||[for]|||[election.date]	most|||likely|||gop|||candidate|||for|||2016
most moderate gop candidate	most moderate gop candidate	[most] [moderate] [election.party] [election.candidateword]	homepage	[most]|||[moderate]|||[election.party]|||[election.candidateword]	most|||moderate|||gop|||candidate
most popular presidential candidates	most popular presidential candidates	[most] [popular] [election.presidential] [election.candidateword]	homepage	[most]|||[popular]|||[election.presidential]|||[election.candidateword]	most|||popular|||presidential|||candidates
mrco rubio	mrco rubio	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	marco rubio
nc 2016 primary election date	nc 2016 primary election date	[location.state] [election.date] [election.primary] [election.election] [election.dateword]	primary.multipleprimaries	[location.state]|||[election.date]|||[election.primary]|||[election.election]|||[election.dateword]	nc|||2016|||primary|||election|||date
nc primary elections	nc primary elections	[location.state] [election.primary] [election.election]	primary.multipleprimaries	[location.state]|||[election.primary]|||[election.election]	nc|||primary|||elections
new democratic candidate	new democratic candidate	[new] [election.party] [election.candidateword]	homepage	[new]|||[election.party]|||[election.candidateword]	new|||democratic|||candidate
next american presidential election	next american presidential election	[election.next] [election.national] [election.presidential] [election.election]	homepage	[election.next]|||[election.national]|||[election.presidential]|||[election.election]	next|||american|||presidential|||election
next presidential election year	next presidential election year	[election.next] [election.presidential] [election.election] [year]	homepage	[election.next]|||[election.presidential]|||[election.election]|||[year]	next|||presidential|||election|||year
next presidential vote	next presidential vote	[election.next] [election.presidential] [election.voting]	homepage	[election.next]|||[election.presidential]|||[election.voting]	next|||presidential|||vote
next usa election	next usa election	[election.next] [election.national] [election.election]	homepage	[election.next]|||[election.national]|||[election.election]	next|||usa|||election
ny state primary date	ny state primary date	[location.state] [election.statewide] [election.primary] [election.dateword]	primary.multipleprimaries	[location.state]|||[election.statewide]|||[election.primary]|||[election.dateword]	ny|||state|||primary|||date
ohio general election	ohio general election	[location.state] [election.presidential] [election.election]	homepage	[location.state]|||[election.presidential]|||[election.election]	ohio|||general|||election
ohio primary elections	ohio primary elections	[location.state] [election.primary] [election.election]	primary.multipleprimaries	[location.state]|||[election.primary]|||[election.election]	ohio|||primary|||elections
oregon elections	oregon elections	[location.state] [election.election]	homepage	[location.state]|||[election.election]	oregon|||elections
pennsylvania primary election date	pennsylvania primary election date	[location.state] [election.primary] [election.election] [election.dateword]	primary.multipleprimaries	[location.state]|||[election.primary]|||[election.election]|||[election.dateword]	pennsylvania|||primary|||election|||date
popular presidential candidates 2016	popular presidential candidates 2016	[popular] [election.presidential] [election.candidateword] [election.date]	homepage	[popular]|||[election.presidential]|||[election.candidateword]|||[election.date]	popular|||presidential|||candidates|||2016
positions of gop candidates	positions of gop candidates	[election.views] [of] [election.party] [election.candidateword]	bpihome	[election.views]|||[of]|||[election.party]|||[election.candidateword]	positions|||of|||gop|||candidates
possible candidates for president 2016	possible candidates for president 2016	[possible] [election.candidateword] [for] [election.presidential] [election.date]	homepage	[possible]|||[election.candidateword]|||[for]|||[election.presidential]|||[election.date]	possible|||candidates|||for|||president|||2016
possible democratic presidential nominees	possible democratic presidential nominees	[possible] [election.party] [election.presidential] [election.candidateword]	homepage	[possible]|||[election.party]|||[election.presidential]|||[election.candidateword]	possible|||democratic|||presidential|||nominees
possible republican candidates for president	possible republican candidates for president	[possible] [election.party] [election.candidateword] [for] [election.presidential]	homepage	[possible]|||[election.party]|||[election.candidateword]|||[for]|||[election.presidential]	possible|||republican|||candidates|||for|||president
possible republican nominees	possible republican nominees	[possible] [election.party] [election.candidateword]	homepage	[possible]|||[election.party]|||[election.candidateword]	possible|||republican|||nominees
potential 2016 republican candidates	potential 2016 republican candidates	[potential] [election.date] [election.party] [election.candidateword]	homepage	[potential]|||[election.date]|||[election.party]|||[election.candidateword]	potential|||2016|||republican|||candidates
potential female presidential candidates	potential female presidential candidates	[potential] [female] [election.presidential] [election.candidateword]	homepage	[potential]|||[female]|||[election.presidential]|||[election.candidateword]	potential|||female|||presidential|||candidates
preliminary presidential race 2016	preliminary presidential race 2016	[preliminary] [election.presidential] [election.race] [election.date]	homepage	[preliminary]|||[election.presidential]|||[election.race]|||[election.date]	preliminary|||presidential|||race|||2016
presdential election	presdential election	[election.presidential] [election.election]	homepage	[election.presidential]|||[election.election]	presidential|||election
presidency race	presidency race	[election.presidential] [election.race]	homepage	[election.presidential]|||[election.race]	presidency|||race
president 2016 election	president 2016 election	[election.presidential] [election.date] [election.election]	homepage	[election.presidential]|||[election.date]|||[election.election]	president|||2016|||election
president campaign	president campaign	[election.presidential] [election.campaign]	homepage	[election.presidential]|||[election.campaign]	president|||campaign
president election years	president election years	[election.presidential] [election.election] [years]	homepage	[election.presidential]|||[election.election]|||[years]	president|||election|||years
president vote 2016	president vote 2016	[election.presidential] [election.voting] [election.date]	homepage	[election.presidential]|||[election.voting]|||[election.date]	president|||vote|||2016
presidental candidates for 2016	presidental candidates for 2016	[election.presidential] [election.candidateword] [for] [election.date]	homepage	[election.presidential]|||[election.candidateword]|||[for]|||[election.date]	presidential|||candidates|||for|||2016
presidential campaign runners	presidential campaign runners	[election.presidential] [election.campaign] [election.candidateword]	homepage	[election.presidential]|||[election.campaign]|||[election.candidateword]	presidential|||campaign|||runners
presidential candidate test	presidential candidate test	[election.presidential] [election.candidateword] [test]	homepage	[election.presidential]|||[election.candidateword]|||[test]	presidential|||candidate|||test
presidential candidates 2016 democrat	presidential candidates 2016 democrat	[election.presidential] [election.candidateword] [election.date] [election.party]	homepage	[election.presidential]|||[election.candidateword]|||[election.date]|||[election.party]	presidential|||candidates|||2016|||democrat
presidential candidates 2016 issues	presidential candidates 2016 issues	[election.presidential] [election.candidateword] [election.date] [election.issueword]	bpihome	[election.presidential]|||[election.candidateword]|||[election.date]|||[election.issueword]	presidential|||candidates|||2016|||issues
presidential candidates 2016 list	presidential candidates 2016 list	[election.presidential] [election.candidateword] [election.date]	homepage	[election.presidential]|||[election.candidateword]|||[election.date]	presidential|||candidates|||2016
presidential candidates 2016 us	presidential candidates 2016 us	[election.presidential] [election.candidateword] [election.date] [election.national]	homepage	[election.presidential]|||[election.candidateword]|||[election.date]|||[election.national]	presidential|||candidates|||2016|||us
presidential candidates 2016 voting records	presidential candidates 2016 voting records	[election.presidential] [election.candidateword] [election.date] [election.voting] [records]	homepage	[election.presidential]|||[election.candidateword]|||[election.date]|||[election.voting]|||[records]	presidential|||candidates|||2016|||voting|||records
presidential candidates for the republican party	presidential candidates for the republican party	[election.presidential] [election.candidateword] [for] [the] [election.party] [party]	homepage	[election.presidential]|||[election.candidateword]|||[for]|||[the]|||[election.party]|||[party]	presidential|||candidates|||for|||the|||republican|||party
presidential candidates immigration	presidential candidates immigration	[election.presidential] [election.candidateword] [election.bpiissue]	bpihome	[election.presidential]|||[election.candidateword]|||[election.bpiissue]	presidential|||candidates|||immigration
presidential candidates platform	presidential candidates platform	[election.presidential] [election.candidateword] [platform]	homepage	[election.presidential]|||[election.candidateword]|||[platform]	presidential|||candidates|||platform
presidential candidates republican party 2016	presidential candidates republican party 2016	[election.presidential] [election.candidateword] [election.party] [party] [election.date]	homepage	[election.presidential]|||[election.candidateword]|||[election.party]|||[party]|||[election.date]	presidential|||candidates|||republican|||party|||2016
presidential candidates republicans	presidential candidates republicans	[election.presidential] [election.candidateword] [election.party]	homepage	[election.presidential]|||[election.candidateword]|||[election.party]	presidential|||candidates|||republicans
presidential candidates views 2016	presidential candidates views 2016	[election.presidential] [election.candidateword] [election.views] [election.date]	bpihome	[election.presidential]|||[election.candidateword]|||[election.views]|||[election.date]	presidential|||candidates|||views|||2016
presidential election	presidential election	[election.presidential] [election.election]	homepage	[election.presidential]|||[election.election]	presidential|||election
presidential election 2016 timeline	presidential election 2016 timeline	[election.presidential] [election.election] [election.timelineword]	timeline	[election.presidential]|||[election.election]|||[election.timelineword]	presidential|||election|||2016 timeline
presidential election list	presidential election list	[election.presidential] [election.election]	homepage	[election.presidential]|||[election.election]	presidential|||election
presidential election of 2016 candidates	presidential election of 2016 candidates	[election.presidential] [election.election] [election.date] [election.candidateword]	homepage	[election.presidential]|||[election.election]|||[election.date]|||[election.candidateword]	presidential|||election|||2016|||candidates
presidential election timeline	presidential election timeline	[election.presidential] [election.election] [election.timelineword]	timeline	[election.presidential]|||[election.election]|||[election.timelineword]	presidential|||election|||timeline
presidential election united states	presidential election united states	[election.presidential] [election.election] [election.national]	homepage	[election.presidential]|||[election.election]|||[election.national]	presidential|||election|||united states
presidential gop candidates 2016	presidential gop candidates 2016	[election.presidential] [election.party] [election.candidateword] [election.date]	homepage	[election.presidential]|||[election.party]|||[election.candidateword]|||[election.date]	presidential|||gop|||candidates|||2016
presidential republican candidates 2016	presidential republican candidates 2016	[election.presidential] [election.party] [election.candidateword] [election.date]	homepage	[election.presidential]|||[election.party]|||[election.candidateword]|||[election.date]	presidential|||republican|||candidates|||2016
presidential runner ups for 2016	presidential runner ups for 2016	[election.presidential] [election.candidateword] [ups] [for] [election.date]	homepage	[election.presidential]|||[election.candidateword]|||[ups]|||[for]|||[election.date]	presidential|||runner|||ups|||for|||2016
presidential voting date	presidential voting date	[election.presidential] [election.voting] [election.dateword]	homepage	[election.presidential]|||[election.voting]|||[election.dateword]	presidential|||voting|||date
presidents 2016 candidates	presidents 2016 candidates	[election.presidential] [election.date] [election.candidateword]	homepage	[election.presidential]|||[election.date]|||[election.candidateword]	presidents|||2016|||candidates
presidents running 2016	presidents running 2016	[election.presidential] [election.race] [election.date]	homepage	[election.presidential]|||[election.race]|||[election.date]	presidents|||running|||2016
primary election day pennsylvania	primary election day pennsylvania	[election.primary] [election.election] [location.state]	primary.multipleprimaries	[election.primary]|||[election.election]|||[location.state]	primary|||election day|||pennsylvania
primary election in ohio	primary election in ohio	[election.primary] [election.election] [location.state]	primary.multipleprimaries	[election.primary]|||[election.election]|||[location.state]	primary|||election|||in ohio
primary elections in texas are	primary elections in texas are	[election.primary] [election.election] [location.state]	primary.multipleprimaries	[election.primary]|||[election.election]|||[location.state]	primary|||elections|||in texas
primary elections were introduced by the	primary elections were introduced by the	[election.primary] [election.election] [were] [introduced] [by] [the]	primary.multipleprimaries	[election.primary]|||[election.election]|||[were]|||[introduced]|||[by]|||[the]	primary|||elections|||were|||introduced|||by|||the
primary voting in va	primary voting in va	[election.primary] [election.voting] [location.state]	primary.multipleprimaries	[election.primary]|||[election.voting]|||[location.state]	primary|||voting|||in va
rand pail	rand pail	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	rand paul
rand pau	rand pau	[election.candidate.highconf]	primary.multipleprimaries	[election.candidate.highconf]	rand paul
rand paul democrat or republican	rand paul democrat or republican	[election.candidate] [election.party] [or] [election.party]	candidate.infopage	[election.candidate]|||[election.party]|||[or]|||[election.party]	rand paul|||democrat|||or|||republican
rand paul election	rand paul election	[people.person] [film.film]	film.film	[people.person]|||[film.film]	rand paul|||election
rand paul environmental issues	rand paul environmental issues	[election.candidate] [election.bpiissue]	candidate.bpi	[election.candidate]|||[election.bpiissue]	rand paul|||environmental issues
rand paul presidential campaign jobs	rand paul presidential campaign jobs	[election.candidate] [election.presidential] [election.campaign] [jobs]	candidate.infopage	[election.candidate]|||[election.presidential]|||[election.campaign]|||[jobs]	rand paul|||presidential|||campaign|||jobs
